ano,team_id,tipo,player_name,player_id,from_team,fee,fee_description,date,to_team
2024,1954,entrada,Henrique Dal Ré Lemos,2033446,Cruzeiro U15,,-,1776038400,
2024,1954,entrada,Bruno Rodrigues,817650,Palmeiras,0.0,-,1771372800,
2024,1954,entrada,Cauan Baptistella,1836908,Cruzeiro U20,0.0,-,1769472000,
2024,1954,entrada,Gerson,611876,Zenit St. Petersburg,27000000.0,27M €,1768003200,
2024,1954,entrada,Chico da Costa,866847,Cerro Porteño,850000.0,850k €,1767916800,
2024,1954,entrada,Fagner,25554,Corinthians,0.0,Free,1767744000,
2024,1954,entrada,Janderson,1588663,Cruzeiro U20,0.0,-,1767312000,
2024,1954,entrada,Matheus Cunha,1105835,Flamengo,0.0,Free,1767225600,
2024,1954,entrada,Bruno Alves,1589355,Cruzeiro U20,0.0,-,1767225600,
2024,1954,entrada,Néiser Villarreal,1539599,Millonarios,0.0,Free,1767225600,
2024,1954,entrada,Rodriguinho,1174770,Ceará,0.0,-,1767139200,
2024,1954,entrada,Vitinho,1836052,Náutico,0.0,-,1767139200,
2024,1954,entrada,Weverton,1105062,Vila Nova FC,0.0,-,1767139200,
2024,1954,entrada,Tevis,1836909,Athletico,0.0,-,1767139200,
2024,1954,entrada,Helibelton Palacios,329597,Millonarios,0.0,-,1767139200,
2024,1954,entrada,Marlon,870787,Grêmio,0.0,-,1767139200,
2024,1954,entrada,Jhosefer,1868440,América Mineiro,0.0,-,1767139200,
2024,1954,entrada,Zé Ivaldo,844602,Santos,0.0,-,1767139200,
2024,1954,entrada,João Pedro Jotta,1517440,Volta Redonda,0.0,-,1767139200,
2024,1954,entrada,Ian Luccas,1046496,Ferroviária,0.0,-,1764460800,
2024,1954,entrada,Keny Arroyo,1482431,Beşiktaş JK,8500000.0,8.5M €,1756771200,
2024,1954,entrada,Kauã Moraes,2057367,Athletico,1600000.0,1.6M €,1756771200,
2024,1954,entrada,Ryan Guilherme,1105850,Fortaleza,1400000.0,1.4M €,1756771200,
2024,1954,entrada,Vitinho,1836052,Goiás,0.0,-,1756684800,
2024,1954,entrada,Luis Sinisterra,836070,Bournemouth,0.0,-,1755820800,
2024,1954,entrada,João Pedro Jotta,1517440,Tombense,0.0,-,1754524800,
2024,1954,entrada,Fernando Henrique,1067634,CRB,0.0,-,1753574400,
2024,1954,entrada,Pedrão,1217828,Avaí,0.0,-,1752710400,
2024,1954,entrada,Marquinhos,1116954,Arsenal,3000000.0,3M €,1751328000,
2024,1954,entrada,Fabrizio Peralta,1386893,Athletico,0.0,-,1751241600,
2024,1954,saida,Jhosefer,1868440,,0.0,Unknown,1772755200,ABC
2024,1954,saida,Vitinho,1836052,,0.0,-,1772323200,Náutico
2024,1954,saida,Rodriguinho,1174770,,0.0,-,1770681600,Fortaleza
2024,1954,saida,Cauan Baptistella,1836908,,1500000.0,1.5M €,1770681600,Metalist 1925
2024,1954,saida,Ryan Guilherme,1105850,,2500000.0,2.5M €,1769904000,Rio Ave
2024,1954,saida,Ian Luccas,1046496,,0.0,-,1768780800,Athletic Club
2024,1954,saida,Tevis,1836909,,0.0,-,1768176000,Yokohama F. Marinos
2024,1954,saida,Yannick Bolasie,46620,,0.0,Free,1768089600,Chapecoense
2024,1954,saida,Eduardo,76507,,0.0,Free,1767657600,Mirassol
2024,1954,saida,Helibelton Palacios,329597,,0.0,Free,1767571200,Independiente Santa Fe
2024,1954,saida,João Pedro Jotta,1517440,,0.0,Free,1767484800,Londrina
2024,1954,saida,Gabriel Barbosa,358554,,0.0,-,1767398400,Santos
2024,1954,saida,Léo Aragão,1488035,,0.0,-,1767398400,Avaí
2024,1954,saida,Zé Ivaldo,844602,,860000.0,860k €,1767225600,Santos
2024,1954,saida,Marlon,870787,,3500000.0,3.5M €,1767225600,Grêmio
2024,1954,saida,Weverton,1105062,,0.0,Free,1767225600,Vila Nova FC
2024,1954,saida,Fagner,25554,,0.0,-,1767139200,Corinthians
2024,1954,saida,Mateo Gamarra,1085451,,0.0,-,1767139200,Athletico
2024,1954,saida,Vitinho,1836052,,0.0,-,1756771200,Náutico
2024,1954,saida,Lautaro Díaz,992093,,0.0,-,1756771200,Santos
2024,1954,saida,Rodriguinho,1174770,,0.0,-,1755043200,Ceará
2024,1954,saida,João Pedro Jotta,1517440,,0.0,-,1754611200,Volta Redonda
2024,1954,saida,Fernando Henrique,1067634,,0.0,Free,1753660800,Oleksandria
2024,1954,saida,Pedrão,1217828,,0.0,-,1752796800,Pafos FC
2024,1954,saida,Fabrizio Peralta,1386893,,0.0,-,1751328000,Cerro Porteño
2024,1954,saida,Marquinhos,1116954,,0.0,-,1751241600,Arsenal
2024,1954,saida,Juan Dinenno,350082,,0.0,Free,1749513600,São Paulo
2024,1955,entrada,Léo Vieira,166279,Chapecoense,0.0,Unknown,1774569600,
2024,1955,entrada,Everaldo,386212,Fluminense,0.0,-,1770336000,
2024,1955,entrada,Dell,2050427,Bahia U20,0.0,-,1768435200,
2024,1955,entrada,Román Gómez,1807816,Estudiantes de La Plata,2600000.0,2.6M €,1767830400,
2024,1955,entrada,Cristian Olivera,1068987,Grêmio,0.0,-,1767571200,
2024,1955,entrada,Ruan Pablo,1633616,Bahia U20,0.0,-,1767225600,
2024,1955,entrada,Ronaldo,840106,Atlético Goianiense,760000.0,760k €,1767225600,
2024,1955,entrada,José Guilherme,1476894,Bahia U20,0.0,-,1767225600,
2024,1955,entrada,Rodrigo Nestor,905461,São Paulo,3800000.0,3.8M €,1767225600,
2024,1955,entrada,Matheus Bahia,1047204,Ceará,0.0,-,1767139200,
2024,1955,entrada,Denis Júnior,972566,Ferroviária,0.0,-,1767139200,
2024,1955,entrada,Jota,1200993,Criciúma,0.0,-,1767139200,
2024,1955,entrada,Yago Felipe,552164,Mirassol,0.0,-,1767139200,
2024,1955,entrada,Vitor Hugo,794838,Atlético Mineiro,0.0,-,1767139200,
2024,1955,entrada,Caio Roque,1069328,Volta Redonda,0.0,-,1767139200,
2024,1955,entrada,Marcos Victor,1174196,Ceará,0.0,-,1767139200,
2024,1955,entrada,Rafael Ratão,352838,Cerezo Osaka,0.0,-,1767139200,
2024,1955,entrada,Miqueias,1172986,América Mineiro,0.0,-,1767139200,
2024,1955,entrada,Mateo Sanabria,1182233,Al-Ain,5000000.0,5M €,1756166400,
2024,1955,entrada,João Paulo,795177,Santos,0.0,-,1756080000,
2024,1955,entrada,Luiz Gustavo,1634148,Vasco da Gama,5000000.0,5M €,1756080000,
2024,1955,entrada,Diego Rosa,1002415,Internacional,0.0,-,1754438400,
2024,1955,entrada,Kayky,1106151,Manchester City U21,3000000.0,3M €,1751328000,
2024,1955,entrada,Ryan,1086990,Chornomorets Odesa,0.0,-,1751241600,
2024,1955,saida,Miqueias,1172986,,0.0,Free,1775174400,FC Kaysar
2024,1955,saida,Jota,1200993,,0.0,Unknown,1772496000,Athletic Club
2024,1955,saida,Rezende,868030,,0.0,Free,1771804800,Qingdao West Coast
2024,1955,saida,Cauly,255873,,0.0,-,1771200000,São Paulo
2024,1955,saida,Matheus Bahia,1047204,,1000000.0,1M €,1771027200,Internacional
2024,1955,saida,Kayky,1106151,,0.0,-,1770768000,Internacional
2024,1955,saida,Marcos Victor,1174196,,0.0,-,1769990400,Santa Clara
2024,1955,saida,Tiago Souza,1469531,,3400000.0,3.4M €,1769385600,Orlando City SC
2024,1955,saida,Santiago Arias,158583,,0.0,Free,1769385600,CA Independiente
2024,1955,saida,Yago Felipe,552164,,0.0,Free,1768953600,Sport Recife
2024,1955,saida,Vitor Hugo,794838,,1000000.0,1M €,1767916800,Atlético Mineiro
2024,1955,saida,Denis Júnior,972566,,0.0,Unknown,1767657600,Ferroviária
2024,1955,saida,Caio Roque,1069328,,0.0,Free,1767312000,Portuguesa
2024,1955,saida,Rafael Ratão,352838,,2000000.0,2M €,1767225600,Shanghai Shenhua
2024,1955,saida,Yago Felipe,552164,,0.0,-,1767225600,No team
2024,1955,saida,André Dhominique,1177384,,0.0,-,1767225600,Londrina
2024,1955,saida,Danilo Fernandes,145054,,0.0,-,1767225600,
2024,1955,saida,Gabriel Souza,1117033,,0.0,-,1767225600,Santa Cruz
2024,1955,saida,Vitinho,1469518,,0.0,-,1767225600,Santa Cruz
2024,1955,saida,Ronaldo,840106,,0.0,-,1767139200,Atlético Goianiense
2024,1955,saida,Rodrigo Nestor,905461,,0.0,-,1767139200,São Paulo
2024,1955,saida,Luciano Rodríguez,1099361,,20000000.0,20M €,1757462400,Neom SC
2024,1955,saida,Léo Cittadini,332171,,0.0,Free,1756080000,Operário-PR
2024,1955,saida,Jota,1200993,,0.0,-,1755820800,Criciúma
2024,1955,saida,Marcos Felipe,358524,,0.0,-,1755129600,Eyüpspor
2024,1955,saida,Ryan,1086990,,400000.0,400k €,1755043200,CF Estrela Amadora
2024,1955,saida,Diego Rosa,1002415,,0.0,Free,1754524800,APOEL Nicosia
2024,1955,saida,Kayky,1106151,,0.0,-,1751241600,Manchester City U21
2024,1957,entrada,Jesse Lingard,205508,No team,0.0,-,1772409600,
2024,1957,entrada,Zakaria Labyad,106142,Dalian Yingbo FC,0.0,Free,1771545600,
2024,1957,entrada,Fabrizio Angileri,311462,No team,,-,1770768000,
2024,1957,entrada,Allan,828839,Flamengo,0.0,-,1770336000,
2024,1957,entrada,Kaio César,1396009,Al-Hilal,0.0,-,1769644800,
2024,1957,entrada,Pedro Milans,985809,Peñarol,0.0,Free,1768953600,
2024,1957,entrada,Matheus Pereira,795268,Fortaleza,0.0,-,1768521600,
2024,1957,entrada,Gabriel Paulista,124737,Beşiktaş JK,0.0,Free,1768176000,
2024,1957,entrada,Renato Santos,1411159,Atlético Goianiense,0.0,-,1767139200,
2024,1957,entrada,Pedro Raul,866911,Ceará,0.0,-,1767139200,
2024,1957,entrada,Alex Santana,358166,Grêmio,0.0,-,1767139200,
2024,1957,entrada,Fagner,25554,Cruzeiro,0.0,-,1767139200,
2024,1957,entrada,André Luiz,1647612,Corinthians U20,0.0,-,1755820800,
2024,1957,entrada,Vitinho,242054,Al-Ettifaq,0.0,Free,1754870400,
2024,1957,entrada,Gui Negão,1922597,Corinthians U20,0.0,-,1751328000,
2024,1957,entrada,Dieguinho,1916131,Corinthians U17,0.0,-,1751328000,
2024,1957,entrada,Guilherme Biro,1106667,Al-Sharjah,0.0,-,1751241600,
2024,1957,saida,Cacá,929200,,0.0,-,1772064000,Vitória
2024,1957,saida,José Martínez,979325,,0.0,-,1771891200,No team
2024,1957,saida,Matheus Donelli,1002609,,,-,1770336000,Shabab Al-Ahli Dubai
2024,1957,saida,Ángel Romero,1197041,,0.0,Free,1769472000,Boca Juniors
2024,1957,saida,Héctor Hernández,352448,,0.0,Free,1769472000,Gil Vicente
2024,1957,saida,Ryan Gustavo,1170779,,0.0,-,1768953600,Fortaleza
2024,1957,saida,Diego Palacios,925615,,0.0,-,1768953600,Universidad Católica del Ecuador
2024,1957,saida,Félix Torres,881848,,0.0,-,1768694400,Internacional
2024,1957,saida,Fagner,25554,,0.0,Free,1767744000,Cruzeiro
2024,1957,saida,Talles Magno,985860,,0.0,-,1767139200,New York City FC
2024,1957,saida,Maycon,831778,,0.0,-,1767139200,Shakhtar Donetsk
2024,1957,saida,Léo Mana,1170769,,0.0,-,1755129600,Criciúma
2024,1957,saida,Diego Palacios,925615,,0.0,-,1755129600,Karpaty Lviv
2024,1957,saida,Guilherme Biro,1106667,,2190000.0,2.2M €,1752105600,Al-Sharjah
2024,1957,saida,Igor Coronado,152098,,0.0,Unknown,1752105600,Al-Sharjah
2024,1957,saida,Giovane,1170773,,0.0,Free,1751932800,Hellas Verona
2024,1957,saida,Alex Santana,358166,,0.0,-,1749513600,Grêmio
2024,1958,entrada,Anthony,1809800,Goiás,0.0,Unknown,1774310400,
2024,1958,entrada,Kawan Thomaz,1191406,Remo,0.0,-,1774310400,
2024,1958,entrada,Caio Roque,1069328,Portuguesa,0.0,-,1773619200,
2024,1958,entrada,Nahuel Ferraresi,881215,São Paulo,0.0,-,1773014400,
2024,1958,entrada,Júnior Santos,922559,Atlético Mineiro,0.0,-,1772755200,
2024,1958,entrada,Cristian Medina,1003010,Estudiantes de La Plata,85000.0,85k €,1771545600,
2024,1958,entrada,Edenilson,221636,Grêmio,0.0,Free,1771372800,
2024,1958,entrada,Jhoan Hernandez,1482359,Millonarios,0.0,-,1770681600,
2024,1958,entrada,Wallace Davi,1884816,Fluminense,0.0,Unknown,1769472000,
2024,1958,entrada,Rwan Cruz,1180918,Real Salt Lake,0.0,-,1768435200,
2024,1958,entrada,Ythallo,1512551,Toronto FC II,0.0,Unknown,1768176000,
2024,1958,entrada,Lucas Villalba,1109864,Nacional,2800000.0,2.8M €,1767571200,
2024,1958,entrada,Igo Gabriel,981701,Figueirense,0.0,-,1767139200,
2024,1958,entrada,Patrick de Paula,1015291,Estoril Praia,0.0,-,1767139200,
2024,1958,entrada,Matías Segovia,988622,RWDM Brussels,0.0,-,1767139200,
2024,1958,entrada,Lucas Halter,905450,Vitória,0.0,-,1767139200,
2024,1958,entrada,Luís Oyama,922570,Grêmio Novorizontino,0.0,-,1767139200,
2024,1958,entrada,Raí,1175321,Volta Redonda,0.0,-,1767139200,
2024,1958,entrada,Yarlen,1807776,Tondela,0.0,-,1767139200,
2024,1958,entrada,Matheus Nascimento,1047683,LA Galaxy,0.0,-,1767139200,
2024,1958,entrada,Valentin Adamo,1086338,Boston River,0.0,-,1757203200,
2024,1958,entrada,Cuiabano,1160554,Nottingham Forest,0.0,-,1756771200,
2024,1958,entrada,Gabriel Bahia,1487513,Volta Redonda,0.0,-,1756166400,
2024,1958,entrada,Chris Ramos,914819,Cádiz,0.0,-,1755216000,
2024,1958,entrada,Neto,84844,Bournemouth,0.0,Free,1754611200,
2024,1958,entrada,Kadir Barría,2282985,SD Atletico Nacional,0.0,Free,1754265600,
2024,1958,entrada,Diego Hernández,1086482,Everton de Viña del Mar,0.0,-,1753056000,
2024,1958,entrada,Danilo Oliveira,1064039,Nottingham Forest,23000000.0,23M €,1752796800,
2024,1958,entrada,Jordan Barrera,1899902,Junior Barranquilla,4300000.0,4.3M €,1752710400,
2024,1958,entrada,Thiago Almada,944660,Olympique Lyonnais,0.0,-,1751241600,
2024,1958,entrada,Matías Segovia,988622,Al-Ain,0.0,-,1751241600,
2024,1958,entrada,Joaquín Correa,249929,Inter,0.0,Free,1749513600,
2024,1958,entrada,Arthur Cabral,870762,Benfica,12000000.0,12M €,1749340800,
2024,1958,entrada,Cristhian Loor,1470452,Independiente del Valle,0.0,Unknown,1749254400,
2024,1958,entrada,Kaio Pantaleão,990193,FC Krasnodar,2000000.0,2M €,1749081600,
2024,1958,entrada,Kawan Thomaz,1191406,Juventude,0.0,-,1749081600,
2024,1958,entrada,Álvaro Montoro,1650770,Vélez Sarsfield,7900000.0,7.9M €,1748908800,
2024,1958,entrada,Hugo,1018915,Vitória,0.0,-,1748908800,
2024,1958,saida,Artur,841128,,0.0,-,1774656000,São Paulo
2024,1958,saida,Kawan Thomaz,1191406,,0.0,-,1774396800,XV de Piracicaba
2024,1958,saida,Philipe Sampaio,588996,,0.0,Free,1771804800,Athletic Club
2024,1958,saida,Matheus Nascimento,1047683,,0.0,-,1769385600,LA Galaxy
2024,1958,saida,Lucas Halter,905450,,1350000.0,1.4M €,1769385600,Houston Dynamo
2024,1958,saida,Jefferson Savarino,874739,,6400000.0,6.4M €,1769040000,Fluminense
2024,1958,saida,David Ricardo,1186587,,6000000.0,6M €,1768953600,Dynamo Moscow
2024,1958,saida,Rwan Cruz,1180918,,0.0,-,1768521600,Ludogorets
2024,1958,saida,Yarlen,1807776,,0.0,-,1768435200,América Mineiro
2024,1958,saida,Matías Segovia,988622,,0.0,-,1768435200,América Mineiro
2024,1958,saida,Jeffinho,1016948,,0.0,-,1768089600,Liaoning Tieren FC
2024,1958,saida,Marlon Freitas,840202,,5120000.0,5.1M €,1767484800,Palmeiras
2024,1958,saida,Patrick de Paula,1015291,,0.0,-,1767398400,Remo
2024,1958,saida,Igo Gabriel,981701,,0.0,-,1767225600,Figueirense
2024,1958,saida,Raí,1175321,,0.0,Free,1767225600,Juventude
2024,1958,saida,Luís Oyama,922570,,0.0,Free,1767225600,Grêmio Novorizontino
2024,1958,saida,Gonzalo Mastriani,345847,,0.0,-,1767139200,Athletico
2024,1958,saida,Gabriel Bahia,1487513,,0.0,-,1767139200,Volta Redonda
2024,1958,saida,Cuiabano,1160554,,0.0,-,1767139200,Nottingham Forest
2024,1958,saida,Valentin Adamo,1086338,,0.0,Free,1757289600,RWDM Brussels
2024,1958,saida,Kauan Lindes,1631554,,0.0,-,1756771200,Athletic Club
2024,1958,saida,Cuiabano,1160554,,6000000.0,6M €,1756684800,Nottingham Forest
2024,1958,saida,John Victor,840103,,8000000.0,8M €,1756598400,Nottingham Forest
2024,1958,saida,Kayke,1631272,,0.0,-,1756425600,Fortaleza
2024,1958,saida,Rafael Lobato,1485731,,0.0,Unknown,1756252800,Rio Ave
2024,1958,saida,Danilo Barbosa,330063,,0.0,Free,1754092800,Al Ula
2024,1958,saida,Rwan Cruz,1180918,,0.0,-,1754006400,Real Salt Lake
2024,1958,saida,Matías Segovia,988622,,0.0,-,1753833600,RWDM Brussels
2024,1958,saida,Kauê,1463916,,0.0,Free,1753833600,FC Porto B
2024,1958,saida,Patrick de Paula,1015291,,0.0,-,1753660800,Estoril Praia
2024,1958,saida,Yarlen,1807776,,0.0,-,1753660800,Tondela
2024,1958,saida,Vinicius Lima Serafim,1587942,,0.0,Unknown,1753574400,Al-Dhafra
2024,1958,saida,Elias Manoel,1066681,,0.0,-,1753488000,Santa Clara
2024,1958,saida,Diego Hernández,1086482,,0.0,-,1753142400,Remo
2024,1958,saida,Gregore,840276,,6020000.0,6M €,1752883200,Al-Rayyan
2024,1958,saida,Diego Hernández,1086482,,,-,1752710400,Remo
2024,1958,saida,Thiago Almada,944660,,21000000.0,21M €,1752710400,Atlético Madrid
2024,1958,saida,Kawan Thomaz,1191406,,0.0,-,1752451200,Remo
2024,1958,saida,Jair,1170722,,12000000.0,12M €,1752192000,Nottingham Forest
2024,1958,saida,Hugo,1018915,,850000.0,850k €,1752105600,Al Wasl
2024,1958,saida,Igor Jesus,981619,,19000000.0,19M €,1751673600,Nottingham Forest
2024,1961,entrada,Vicente Dias Texeira,2372830,US Under United,,-,1779235200,
2024,1961,entrada,Gustavo Ramalho,1106144,Torreense U23,0.0,-,1774483200,
2024,1961,entrada,Alisson,291723,São Paulo,0.0,-,1772755200,
2024,1961,entrada,Rodrigo Castillo,1182504,CA Lanús,8600000.0,8.6M €,1772496000,
2024,1961,entrada,Julián Millán,839085,Nacional,4300000.0,4.3M €,1772496000,
2024,1961,entrada,Jefferson Savarino,874739,Botafogo,6400000.0,6.4M €,1769040000,
2024,1961,entrada,Jemmes,1527129,No team,,-,1767657600,
2024,1961,entrada,Guilherme Arana,1127439,Atlético Mineiro,5000000.0,5M €,1767312000,
2024,1961,entrada,João Loiola,1631683,Fluminense U20,0.0,-,1767225600,
2024,1961,entrada,Jemmes,1527129,Mirassol,3600000.0,3.6M €,1767225600,
2024,1961,entrada,Nonato,922566,Santos,0.0,-,1767225600,
2024,1961,entrada,Júlio Fidelis,1561524,Fluminense U20,0.0,-,1767225600,
2024,1961,entrada,Lelê,1173457,Atlético Goianiense,0.0,-,1767139200,
2024,1961,entrada,Felipe Andrade,1586575,Houston Dynamo,0.0,-,1767139200,
2024,1961,entrada,Luan Freitas,986064,Juventude,0.0,-,1767139200,
2024,1961,entrada,João Neto,1110033,Portimonense SAD,0.0,-,1767139200,
2024,1961,entrada,David Terans,586662,Peñarol,0.0,-,1767139200,
2024,1961,entrada,Jhonny,1185449,Volta Redonda,0.0,-,1767139200,
2024,1961,entrada,Jemmes,1527129,Mirassol,,-,1766966400,
2024,1961,entrada,Agner,2057300,Palmeiras U20,,-,1756598400,
2024,1961,entrada,Igor Rabello,753662,Atlético Mineiro,0.0,Free,1755820800,
2024,1961,entrada,Luan Freitas,986064,Paysandu SC,0.0,-,1755561600,
2024,1961,entrada,Santiago Moreno,100203,Portland Timbers,5150000.0,5.2M €,1754956800,
2024,1961,entrada,Luciano Acosta,548030,FC Dallas,3400000.0,3.4M €,1754611200,
2024,1961,entrada,Antônio Carlos,242209,Sport Recife,0.0,-,1753747200,
2024,1961,entrada,Pedro Rangel,1092614,Coritiba,0.0,-,1753228800,
2024,1961,entrada,Yago,1518961,Fluminense U23,0.0,-,1751328000,
2024,1961,entrada,John Kennedy,1087399,CF Pachuca,0.0,-,1751328000,
2024,1961,entrada,Calegari,988906,Famalicão,0.0,-,1751241600,
2024,1961,entrada,Yeferson Soteldo,789960,Santos,4800000.0,4.8M €,1749513600,
2024,1961,entrada,Lelê,1173457,Ceará,0.0,-,1749427200,
2024,1961,saida,João Loiola,1631683,,0.0,-,1778198400,New York City FC II
2024,1961,saida,Jhonny,1185449,,0.0,-,1774569600,América Mineiro
2024,1961,saida,Santiago Moreno,100203,,0.0,-,1774483200,FC Dallas
2024,1961,saida,Luis Fernando,1485285,,0.0,-,1773619200,Caxias
2024,1961,saida,Rubén Lezcano,1393308,,0.0,-,1772064000,Olimpia
2024,1961,saida,Gabriel Fuentes,927551,,0.0,-,1770940800,Fortaleza
2024,1961,saida,Yago,1518961,,0.0,-,1770595200,Majd FC
2024,1961,saida,Lima,807850,,0.0,-,1770595200,Club América
2024,1961,saida,Everaldo,386212,,0.0,-,1770336000,Bahia
2024,1961,saida,Lelê,1173457,,0.0,-,1769817600,Pafos FC
2024,1961,saida,Wallace Davi,1884816,,0.0,Unknown,1769472000,Botafogo
2024,1961,saida,Keno,787607,,0.0,-,1769472000,Coritiba
2024,1961,saida,Felipe Andrade,1586575,,1700000.0,1.7M €,1769385600,Houston Dynamo
2024,1961,saida,Yago,1518961,,,-,1769212800,Remo
2024,1961,saida,Luan Freitas,986064,,0.0,-,1768089600,Fortaleza
2024,1961,saida,Thiago Santos,378590,,0.0,Unknown,1767916800,Coritiba
2024,1961,saida,Joaquín Lavega,1122737,,0.0,-,1767830400,Coritiba
2024,1961,saida,João Neto,1110033,,0.0,-,1767744000,CRB
2024,1961,saida,Manoel,84845,,0.0,-,1767225600,No team
2024,1961,saida,Jhonny,1185449,,0.0,-,1767225600,EC Noroeste
2024,1961,saida,Thiago Silva,33541,,0.0,Free,1767225600,FC Porto
2024,1961,saida,Nonato,922566,,0.0,-,1767139200,Santos
2024,1961,saida,Isaque,1835892,,10000000.0,10M €,1756339200,Shakhtar Donetsk
2024,1961,saida,Luan Freitas,986064,,0.0,-,1755820800,Juventude
2024,1961,saida,Yago,1518961,,0.0,-,1755820800,Remo
2024,1961,saida,Paulo Baya,1174206,,0.0,-,1755129600,EC Primavera
2024,1961,saida,Gustavo Apis,1106778,,0.0,Free,1755043200,Pattaya United
2024,1961,saida,Lelê,1173457,,0.0,-,1754611200,Atlético Goianiense
2024,1961,saida,Calegari,988906,,0.0,Free,1754006400,Eyüpspor
2024,1961,saida,Antônio Carlos,242209,,0.0,Free,1753833600,Houston Dynamo
2024,1961,saida,Gustavo Ramalho,1106144,,0.0,-,1753833600,Torreense U23
2024,1961,saida,Jhon Arias,844096,,17000000.0,17M €,1753315200,Wolverhampton
2024,1961,saida,Pedro Rangel,1092614,,232000.0,232k €,1753315200,Coritiba
2024,1961,saida,Lelê,1173457,,0.0,-,1749513600,Nagoya Grampus
2024,1961,saida,Victor Hugo,1395634,,0.0,-,1749081600,Cascavel
2024,1961,saida,Gustavo Apis,1106778,,,-,1748822400,No team
2024,1962,entrada,Renê Sousa,1644830,Portuguesa,,-,1774569600,
2024,1962,entrada,Zé Vitor,1188028,Maringá FC,0.0,-,1773792000,
2024,1962,entrada,Anderson Pato,2441013,Juazeirense,0.0,Free,1772582400,
2024,1962,entrada,Cacá,929200,Corinthians,0.0,-,1772064000,
2024,1962,entrada,Diego Tarzia,1650040,CA Independiente,0.0,-,1770595200,
2024,1962,entrada,Pedro Henrique,911263,Yunnan Yukun,0.0,Free,1769731200,
2024,1962,entrada,Lucas Silva,980421,FC Seoul,0.0,-,1769472000,
2024,1962,entrada,Marinho,798127,Fortaleza,0.0,Free,1769472000,
2024,1962,entrada,Luan Cândido,905459,Red Bull Bragantino,0.0,-,1769126400,
2024,1962,entrada,Emmanuel Martínez,794312,Fortaleza,0.0,Free,1768953600,
2024,1962,entrada,Nathan Mendes,1116955,Red Bull Bragantino,0.0,-,1768867200,
2024,1962,entrada,Diogo Silva,1631803,Palmeiras,,-,1767916800,
2024,1962,entrada,Riccieli,927166,Famalicão,0.0,-,1767571200,
2024,1962,entrada,Caique Gonçalves,871032,Juventude,0.0,Free,1767225600,
2024,1962,entrada,Gabriel Baralhas,922575,Atlético Goianiense,1250000.0,1.3M €,1767225600,
2024,1962,entrada,Erick,895650,São Paulo,1050000.0,1.1M €,1767225600,
2024,1962,entrada,Mateusinho,1107069,Cuiabá,510000.0,510k €,1767225600,
2024,1962,entrada,Willean Lepo,868076,Goiás,0.0,-,1767139200,
2024,1962,entrada,Felipe Vieira,892875,Chapecoense,0.0,-,1767139200,
2024,1962,entrada,Dionísio,1117584,Confiança,0.0,-,1767139200,
2024,1962,entrada,Gabriel,147467,Sport Recife,0.0,-,1767139200,
2024,1962,entrada,Filipe Machado,844601,Coritiba,0.0,-,1767139200,
2024,1962,entrada,Dudu Miraíma,1017251,São Bernardo,0.0,-,1767139200,
2024,1962,entrada,João Pedro,1104713,Kyoto Sanga FC,0.0,-,1767139200,
2024,1962,entrada,Leo Naldi,1101061,Criciúma,0.0,-,1767139200,
2024,1962,entrada,Pablo Santos,1841330,Guarani,0.0,-,1761868800,
2024,1962,entrada,Marco Antônio,1112391,Londrina,0.0,-,1761868800,
2024,1962,entrada,Kike Saverio,1032938,No team,0.0,-,1757980800,
2024,1962,entrada,Jean Mota,243231,Vila Nova FC,0.0,-,1756684800,
2024,1962,entrada,Dudu,1124220,Ponte Preta,0.0,-,1756684800,
2024,1962,entrada,Camutanga,931759,Remo,0.0,-,1756339200,
2024,1962,entrada,Yuri Sena,905464,AD Jequié,0.0,-,1755043200,
2024,1962,entrada,Ramon,980761,Internacional,0.0,-,1754611200,
2024,1962,entrada,João Victor,863297,Mirassol,0.0,-,1753228800,
2024,1962,entrada,Romarinho,797619,Al-Rayyan,0.0,Free,1752796800,
2024,1962,entrada,Rúben Ramos Ismael,1469058,Moreirense,0.0,Free,1752710400,
2024,1962,entrada,Aitor Cantalapiedra,823831,Panathinaikos FC,0.0,Free,1752710400,
2024,1962,entrada,Felipe Cardoso,1652635,Atlético Alagoinhas,0.0,Unknown,1752537600,
2024,1962,entrada,Renzo López,926513,Al-Fayha,0.0,Free,1752105600,
2024,1962,entrada,Rúben Rodrigues,946563,Oxford United,0.0,Unknown,1751328000,
2024,1962,entrada,Thiago Couto,871291,Sport Recife,,-,1750982400,
2024,1962,entrada,Thiago Couto,871291,Sport Recife,0.0,-,1750377600,
2024,1962,entrada,Leo Naldi,1101061,Atlético Goianiense,0.0,-,1749081600,
2024,1962,saida,Gustavo Blanco,807766,,,-,1776902400,No team
2024,1962,saida,Zé Marcos,901700,,0.0,-,1772496000,Sport Recife
2024,1962,saida,Felipe Cardoso,1652635,,0.0,Free,1772496000,Náutico
2024,1962,saida,Luis Miguel,1892689,,,-,1772150400,Caxias
2024,1962,saida,Dudu Miraíma,1017251,,0.0,-,1771632000,São Bernardo
2024,1962,saida,Pepê,946945,,0.0,-,1771372800,Cuiabá
2024,1962,saida,Felipe Vieira,892875,,0.0,Unknown,1770940800,Botafogo-SP
2024,1962,saida,Rúben Rodrigues,946563,,0.0,Free,1769731200,Bolton Wanderers
2024,1962,saida,Filipe Machado,844601,,0.0,-,1768521600,Goiás
